,movieId,tmdbId,rating,Awards,Plot,Rated,Year,imdbVotes,Rating_RT,Movie_Name,Movie_Revenue,Movie_Date,Movie_Length,Movie_Budget,Movie_imdb_id,Movie_Genres,Movie_Companies,Movie_Actors,Movie_Keywords,Movie_Collection,Movie_Overview,Movie_Tagline,Movie_Director,Movie_Writer,Movie_Producer,Movie_VoteAvg,Movie_Rating_IMDB,Movie_Rating_Metacritic,TMDB_popularity,Delete 
2058,,,,,,,2013,,,space pirate captain harlock,143490,12/31/13,,30000000,,[],[],[],[],[],,,[],[],[],,,,,
2059,,,,,,,2013,,,geograf globus propil,4454853,12/31/13,,4000000,,[],[],[],[],[],,,[],[],[],,,,,
2060,108729,181886,3.537071362,16 wins & 23 nominations.,A man seeks out his exact look-alike after spotting him in a movie.,R,2013,125433,74%,enemy,3396726,12/31/13,91,,2316411,"['Thriller', 'Mystery']","['micro_scope', 'Roxbury Pictures', 'A24', 'A24 Films', 'Rhombus Media', 'Mecanismo Films', 'Pathé Pictures International']","['Jake Gyllenhaal', 'Mélanie Laurent', 'Sarah Gadon', 'Isabella Rossellini', 'Joshua Peace', 'Tim Post', 'Kedar Brown', 'Megan Mane', 'Misha Highstead', 'Alexis Uiga', 'Darryl Dinn', 'Kiran Friesen', 'Loretta Yu', 'Stephen R. Hart', 'Paul Stephen']","['mental illness', 'nightmare', 'doppelganger', 'surrealism', 'delusion', 'symbolism', 'based on novel', 'dream sequence', 'infidelity', 'lynchian', 'professor']",[],A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,You can’t escape Yourself!,['Denis Villeneuve'],"['José Saramago', 'Javier Gullón']","['M.A. Faura', 'Niv Fichman']",6.759262673,6.9,61,11.2536845,
2061,107980,127560,3.444444444,7 wins & 20 nominations.,"A former British Army officer, who was tortured as a prisoner of war at a Japanese labor camp during World War II, discovers that the man responsible for much of his treatment is still alive and sets out to confront him.",R,2013,32439,67%,the railway man,22309223,12/26/13,116,18000000,2058107,"['History', 'Drama', 'Romance', 'Biography']","['Lionsgate', 'Archer Street Productions', 'The Weinstein Company', 'Latitude Media', 'Pictures in Paradise', 'Thai Occidental Productions', 'Silver Reel']","['Jeremy Irvine', 'Colin Firth', 'Stellan Skarsgård', 'Michael MacKenzie', 'Nicole Kidman', 'Jeffrey Daunton', 'Tanroh Ishida', 'Tom Stokes', 'Bryan Probets', 'Tom Hobbs', 'Sam Reid', 'Akos Armont', 'Takato Kitamoto', 'Keith Fleming', 'Ben Aldridge', 'Yutaka Izumihara', 'Louis Toshio Okada', 'Micheal Doonan', 'Shoota Tanahshi', 'Peter Tuinstra', 'Shogo Tanikawa', 'Ben Warren', 'Yasuhiko Miyauchi', 'Keiichi Enomoto', 'Masa Yamaguchi', 'Hiroyuki Sanada', 'Ewen Leslie', 'Shinji Ikefuji', 'Jack McTaggart', 'Sarah McVicar', 'Therese Bradley', 'Byron J. Brochmann', 'Marta Dusseldorp', 'Charlie Ruedpokanon']","['post traumatic stress  disorder', 'autobiography', 'japanese', 'revenge', 'world war ii', 'redemption', 'based on true story', 'history', 'torture', 'victim']",[],"A victim from World War II's ""Death Railway"" sets out to find those responsible for his torture. A true story.",Revenge is never a straight line.,['Jonathan Teplitzky'],"['Frank Cottrell Boyce', 'Eric Lomax', 'Andy Paterson']","['Chris Brown', 'Andy Paterson', 'Bill Curbishley']",6.776126126,7.1,59,8.819415667,
2062,107627,169881,3.695783133,5 nominations.,"In Persia in the 11th Century, a surgeon's apprentice disguises himself as a Jew to study at a school that does not admit Christians.",R,2013,30189,,the physician,57284237,12/25/13,153.3333333,32000000,2101473,"['History', 'Drama', 'Adventure']","['ARD Degeto Film', 'UFA Cinema', 'Beta Cinema', 'Lionsgate Films', 'ARD/Degeto Film GmbH', 'Cine Mobil', 'Pixomondo', 'CinePostproduction']","['Tom Payne', 'Ben Kingsley', 'Stellan Skarsgård', 'Olivier Martinez', 'Emma Rigby', 'Elyas M’Barek', 'Michael Jibson', 'Fahri Yardım', 'Makram Khoury', 'Stanley Townsend', 'Martin Hancock', 'Aidan Kelly', 'Emil Marwa']","['medicine', 'sandstorm', 'zealot', 'medieval', 'black death', 'army', 'orphan', 'doctor']",[],"The story of Rob Cole, a boy who is left a penniless orphan in an 11th-century English mining town when his mother dies of a mysterious illness. Vowing to become a physician and vanquish Death itself, he travels to Isfahan in Persia to study medicine under the great Ibn Sina. Through countless ordeals and challenges, and making many sacrifices along the way, he struggles on unwaveringly. His unflagging quest for knowledge leads to the blossoming of friendship and true love.",A journey out of darkness into light.,['Philipp Stölzl'],"['Philipp Stölzl', 'Jan Berger', 'Christoph Müller', 'Noah Gordon', 'Simon Block']","['Wolf Bauer', 'Nico Hofmann']",7.255104551,7.2,,10.4181085,
2063,107949,111473,3.141304348,Nominated for 1 Oscar. Another 1 win & 7 nominations.,"At the height of his career, Charles Dickens meets a younger woman who becomes his secret lover until his death.",R,2013,8164,77%,the invisible woman,1234254,12/25/13,111,,1700845,"['History', 'Drama', 'Romance', 'Biography']","['Taeoo Entertainment', 'BBC Films', 'Headline Pictures', 'Magnolia Mae Films', 'Sony Pictures Classics']","['Ralph Fiennes', 'Felicity Jones', 'Joanna Scanlan', 'Kristin Scott Thomas', 'Tom Hollander', 'Michelle Fairley', 'John Kavanagh', 'Amanda Hale', 'Perdita Weeks', 'Tom Burke', 'Richard McCabe', 'David Collings', 'James Michael Rankin', 'Charlotte Hope', 'Michael Marcus', 'Laurence Spellman', 'Jonathan Harden', 'Christos Lawton', 'Claire Daly', 'Tom Attwood', 'Susanna Hislop']","['biography', 'charles dickens']",[],"In 1857, at the height of his fame and fortune, novelist and social critic Charles Dickens meets and falls in love with teenage stage actress Nelly Ternan. As she becomes the focus of his heart and mind, as well as his muse, painful secrecy is the price both must pay.",His greatest story was the one he could never tell.,['Ralph Fiennes'],"['Claire Tomalin', 'Abi Morgan']","['Gabrielle Tana', 'Carolyn Marks Blackwood', 'Stewart Mackinnon', 'Christian Baute']",6.144,6.1,75,4.215207,
2064,107702,64807,3.038709677,1 win & 1 nomination.,"A pair of aging boxing rivals are coaxed out of retirement to fight one final bout, thirty years after their last match.",PG-13,2013,51259,30%,grudge match,69807260,12/25/13,113,40000000,1661382,"['Sport', 'Drama', 'Comedy']","['Warner Bros. Pictures', 'Gerber Pictures', 'Warner Bros.']","['Robert De Niro', 'Sylvester Stallone', 'Alan Arkin', 'Jon Bernthal', 'Kevin Hart', 'Kim Basinger', 'LL Cool J', 'Judd Lormand', 'Nicole Andrews', 'Han Soto', 'Griff Furst', 'Don Lake', 'Camden Gray', 'Carrie Lazar', 'John L. Armijo', 'Todd Truley', 'Rowan Joseph', 'Jim Lampley', 'Rich Little']","['rivalry', 'father son relationship', 'elderly man', 'sport', 'elderly']",[],A pair of aging boxing rivals are coaxed out of retirement to fight one final bout -- 30 years after their last match.,DeNiro vs Stallone,['Peter Segal'],"['Rodney Rothman', 'Tim Kelleher']","['Peter Segal', 'Ravi D. Mehta', 'Bill Gerber', 'Mark Steven Johnson', 'Michael Ewing']",6,6.4,35,12.96895267,
2065,106841,152737,3.507317073,Nominated for 2 Oscars. Another 15 wins & 62 nominations.,"A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Oklahoma house they grew up in, and to the dysfunctional woman who raised them.",R,2013,75884,65%,august: osage county,74188937,12/25/13,121,25000000,1322269,"['Drama', 'Comedy']","['Jean Doumanian Productions', 'Smokehouse Pictures', 'The Weinstein Company']","['Meryl Streep', 'Julia Roberts', 'Chris Cooper', 'Ewan McGregor', 'Margo Martindale', 'Sam Shepard', 'Dermot Mulroney', 'Julianne Nicholson', 'Juliette Lewis', 'Abigail Breslin', 'Benedict Cumberbatch', 'Misty Upham', 'Will Coffey', 'Newell Alexander', 'Jerry Stahl', 'Dale Dye', 'Ivan Allen', 'Arlin Miller', 'J. Alan Davidson', 'Maria Gus']","['midwest', 'mental disorders', 'based on play', 'drug addiction', 'funeral', 'based on play or musical', 'suicide', 'bleak comedy', 'dysfunctional family', 'southern']",[],"A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Midwest house they grew up in, and to the dysfunctional woman who raised them.",Misery loves family,['John Wells'],['Tracy Letts'],"['Jean Doumanian', 'George Clooney', 'Steve Traxler', 'Harvey Weinstein', 'Grant Heslov']",6.9,7.2,58,12.81437867,
2066,107069,193756,3.687931034,Nominated for 2 Oscars. Another 5 wins & 14 nominations.,"Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.",R,2013,231597,76%,lone survivor,149804632,12/24/13,121,40000000,1091191,"['Thriller', 'Biography', 'Action', 'War', 'Drama']","['Closest to the Hole Productions', 'Weed Road Pictures', 'Envision Entertainment Corporation', 'Single Berry', 'Herrick Entertainment', 'Hollywood Studios International', 'Leverage Management', 'Foresight Unlimited', 'Envision Entertainment', 'Film 44', 'Universal Studios', 'Universal Pictures', 'Spikings Entertainment', 'Emmett/Furla Films', 'Leverage']","['Mark Wahlberg', 'Taylor Kitsch', 'Emile Hirsch', 'Ben Foster', 'Yousuf Azami', 'Ali Suliman', 'Eric Bana', 'Alexander Ludwig', 'Rich Ting', 'Dan Bilzerian', 'Jerry Ferrara', 'Rick Vargas', 'Scott Elrod', 'Gregory Rockwood', 'Ryan Kay', 'Patrick Griffin', 'Josh Berry', 'Eric Steinig', 'David Shepard', 'Justin Tade', 'Sterling Jones', 'Jason Riggins', 'Matthew Page', 'Johnny Bautista', 'Sammy Sheik', 'Nicholas Patel', 'Daniel Arroyo', 'Zarin Rahimi', 'Rohan Chand', 'Anthony McKenzie', 'Brian Call', 'Ishmael Antonio', 'Samuel Cloud', ""Perparim 'Peter' Bici"", 'Henry Penzi', 'Robert Loerke', 'Kurt Carlson', 'Daniel Fulcoly', 'Michael P. Herrmann', 'Paul Craig', 'Zabiullah Mirzai', 'John Hocker', 'Robert H. Doudell', 'Hillel Michael Shamam', 'Edmund Blanchet', 'Jim Cusic', 'Corey Large']","['war', 'military', 'navy seal', 'dangerous mission', 'survival']",[],"Four Navy SEALs on a covert mission to neutralize a high-level al-Qaeda operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",Based on true acts of courage,['Peter Berg'],"['Patrick Robinson', 'Peter Berg', 'Marcus Luttrell']","['Stephen Levinson', 'Sarah Aubrey', 'Vitaly Grigoriants', 'Mark Wahlberg', 'Barry Spikings', 'Randall Emmett', 'Akiva Goldsman', 'Norton Herrick']",7.4,7.5,60,20.195772,
2067,107704,229296,0.735294118,1 nomination.,A backstage and on-stage look at Justin Bieber during his rise to super stardom.,PG,2013,17344,53%,justin bieber's believe,2610574,12/19/13,92,,3165608,"['Documentary', 'Music']","['Open Road Films', 'Freestyle Digital Media']","['Justin Bieber', 'Scooter Braun', 'Ryan Good', 'Usher Raymond', 'Pattie Mallette', 'Jeremy Bieber', 'Mike Posner']",[],[],A backstage and on-stage look at Justin Bieber during his rise to super stardom.,,['Jon M. Chu'],['Sarah Landman'],[],7.244155844,1.7,39,3.9902825,
